# Upstream Sketcher commits since merge base a662fbb2ff, upstream/main bd6be559e8 (2026-09-12).
# kind: subject-regex guess (fix/feature/refactor/noise/?). fwd/rev: git apply --check against SketcherPort at creation.
# status: have(rev)=reverse-applies, have(sync)=predates the per-file baseline of ca04ac80a1, partial(sync), open. n/a(uncompiled)=touches only sources the fork does not compile.
# decision: filled in as picks land -- taken <fork hash> | adapted <fork hash> | have | n/a | superseded | declined <why> | deferred
hash	date	author	kind	fwd	rev	status	lines	decision	subject	files
280452bcc8	2024-04-17	PaddleStroke	fix	0	0	open	30		Sketcher: Fix mid-point autoconstraint not working on polyline. Fixes #13277	Gui/DrawSketchHandler.cpp
64029d3a5b	2024-04-17	wmayer	fix	0	0	open	20		Sketcher: fix crash in CmdRenderingOrder::updateIcon()	Gui/Command.cpp
7909815002	2024-04-18	Roy-043	?	0	0	open	24		Sketcher: Improve GUI texts in SketcherSettingsAppearance.ui	Gui/SketcherSettingsAppearance.ui
52935f8249	2024-04-21	wmayer	?	1	0	open	94	taken 619abdfac4	Sketch: expose several methods to Python	App/SketchObjectPy.xml App/SketchObjectPyImp.cpp
989c710d17	2024-04-21	wmayer	noise	1	0	open	150		Sketch: Fix linter warnings	Gui/TaskSketcherValidation.cpp
37f0ad43f9	2024-04-21	wmayer	fix	0	0	open	9		Sketcher: Fixes #13518: ValidateSketch cannot be scripted	Gui/TaskSketcherValidation.cpp
0a514c201a	2024-04-14	Roy-043	?	0	1	have(rev)	12		Sketcher: Make constraints menu texts more consistent	Gui/CommandConstraints.cpp
50be3dcdfc	2024-04-14	Roy-043	?	1	0	open	6		Sketcher: Make geometry menu texts more consistent	Gui/CommandCreateGeo.cpp
cb0a2d2809	2024-04-17	PaddleStroke	?	0	0	partial(sync)	144		Sketcher: Joint Line and Polyline in a command group.	Gui/CommandAlterGeometry.cpp Gui/CommandCreateGeo.cpp Gui/Workbench.cpp
05e79b5d0a	2024-04-11	PaddleStroke	feature	0	0	have(sync)	44		Sketcher: Reorganize toolbars	Gui/Workbench.cpp
3a9547c235	2024-04-22	Chris Hennes	?	0	0	open	3		Start: Create 'First Start' screen	tests/App/planegcs/Constraints.cpp
832a0653fa	2024-01-14	hlorus	fix	1	0	open	89	n/a: no unified Measure module in the fork	[Sketcher] Add handlers for unified measurement facility	App/AppSketcher.cpp App/CMakeLists.txt App/Measure.cpp App/Measure.h
c14e735c20	2024-04-24	wmayer	fix	1	0	open	17		Sketcher: Fix possible crash inside ~CurveConverter()	Gui/DrawSketchHandler.cpp
56f84c8042	2024-04-30	wmayer	noise	0	0	open	1		Fix various compiler warnings:	Gui/DrawSketchHandler.cpp
d7ade12dc3	2024-04-21	bgbsww	fix	0	0	partial(sync)	67		Ensure we set up a valid sketch even with invalid external references	App/SketchObject.cpp SketcherTests/TestSketcherSolver.py
2e7a1cf358	2024-04-11	PaddleStroke	feature	0	0	have(sync)	80		Sketcher: Dimension tool : add arc length	Gui/CommandConstraints.cpp
3d2419effc	2024-05-06	Max Wilfinger	feature	0	0	partial(sync)	636		Sketcher / UI: Update Sketcher Toolbars (#13763)	Gui/CommandAlterGeometry.cpp Gui/CommandConstraints.cpp Gui/CommandCreateGeo.cpp Gui/SketcherSettings.ui Gui/Workbench.cpp
4499ea5b88	2024-05-06	Florian Foinant-Willig	fix	1	0	have(sync)	6		Fix 12755 (#13802)	Gui/DrawSketchHandlerArc.h
684c424ccc	2024-05-06	PaddleStroke	fix	0	0	have(sync)	2		Sketcher: fix OVP placement issue #13827	Gui/DrawSketchController.h
52ffab90e5	2024-04-12	PaddleStroke	fix	0	0	open	335		Core/Sketcher: Create ToolHandler class in core for core reuse accross other wbs.	Gui/DrawSketchHandler.cpp Gui/DrawSketchHandler.h
711a7ad827	2024-04-15	PaddleStroke	fix	0	0	have(sync)	21		Sketcher: Dimension : little fixes	Gui/CommandConstraints.cpp
a3344c1ab8	2024-05-07	PaddleStroke	?	0	0	n/a(uncompiled)	4		Sketcher: Red point if end-point perpendicular	Gui/EditModeGeometryCoinManager.cpp
b48bbe390b	2024-05-07	PaddleStroke	fix	0	0	n/a(uncompiled)	2		Sketcher: change rendering height of internal alignment. So that bpsline appears connected. Fixes second part of #13849	Gui/EditModeGeometryCoinManager.cpp
bad3a83827	2024-05-07	bgbsww	fix	0	0	have(sync)	2		Fix #13858	App/SketchObject.cpp
23537d97d7	2024-05-12	marcuspollio	?	1	0	open	6		Sketcher UI: Update Task panels icons	Gui/TaskSketcherConstraints.cpp Gui/TaskSketcherElements.cpp Gui/TaskSketcherMessages.cpp
84ae6b9b7b	2024-05-11	bgbsww	?	0	0	open	2		Toponaming: bring in missing code fragments in Part	tests/App/SketchObject.cpp
0e24e121eb	2024-05-06	Johannes Wuller	noise	0	0	open	23		Fix backwards-compatible Qt6 warnings	Gui/EditDatumDialog.cpp Gui/TaskSketcherConstraints.cpp Gui/TaskSketcherElements.cpp Gui/TaskSketcherMessages.cpp
869cb1f83b	2024-05-11	bgbsww	?	0	0	have(sync)	84		Toponaming: bring in missing code fragments in Sketcher	App/SketchObject.cpp App/SketchObject.h
f3327475b9	2024-05-14	wmayer	?	1	0	open	7		Gui: move to new-style connect() in createEditor()	Gui/PropertyConstraintListItem.cpp Gui/PropertyConstraintListItem.h
ad7ceb8ba6	2024-05-15	bgbsww	fix	0	0	have(sync)	7		Toponaming: Fix point crash bug	App/SketchObject.cpp
c43658ea89	2024-05-15	PaddleStroke	fix	1	0	open	31		Sketcher: fixes #13999	Gui/DrawSketchControllableHandler.h Gui/DrawSketchDefaultHandler.h
6bac37db2e	2024-05-16	PaddleStroke	fix	0	0	open	4		Update DrawSketchDefaultHandler.h	Gui/DrawSketchDefaultHandler.h
0c53340746	2024-05-17	PaddleStroke	fix	0	0	n/a(uncompiled)	7		Sketcher: Fix distance arc helper : should appear only if constraining the edge.	Gui/EditModeConstraintCoinManager.cpp
7075e3c1d5	2024-05-17	PaddleStroke	fix	0	0	have(sync)	4		Sketcher: Fix line to arc point distance movement problem	Gui/ViewProviderSketch.cpp
27b1caa82b	2024-05-18	wmayer	refactor	1	0	open	349	taken 88c9baa853	Sketch: Refactor Sketch::updateGeometry()	App/Sketch.cpp App/Sketch.h
83d91d61c6	2024-05-21	wmayer	fix	0	0	partial(sync)	47		Sketcher: Fix accessibility of some group commands	Gui/CommandConstraints.cpp Gui/CommandCreateGeo.cpp
5696ee821c	2024-05-26	wmayer	fix	1	0	partial(sync)	49		Sketcher: Fixes #14240	App/SketchAnalysis.cpp App/SketchObject.cpp App/SketchObject.h Gui/TaskSketcherValidation.cpp Gui/TaskSketcherValidation.h
b9db90ea20	2024-05-09	0penBrain	fix	0	0	have(sync)	9		"Gui: offer possibility to editing view provider to handle ""Select All"" command"	Gui/ViewProviderSketch.cpp Gui/ViewProviderSketch.h
e7c11a01be	2024-05-27	Syres916	?	0	0	have(sync)	15		[Sketcher] Change HeadlightIntensity entering and exiting Edit Mode (#14013)	Gui/ViewProviderSketch.cpp
6bbf61b1f2	2024-05-27	PaddleStroke	fix	0	0	have(sync)	10		Sketcher: Fix copy of geo constrained to axis. Fixes #14233	App/PythonConverter.cpp
9d0320198f	2024-05-26	Max Wilfinger	?	0	0	have(sync)	3		Revert UI command change in Sketcher and PartDesign	Gui/Workbench.cpp
f52a039811	2024-05-24	Syres916	fix	1	0	open	57		[Sketcher] Add new Fix Missing Coincident test	CMakeLists.txt SketcherTests/TestSketchValidateCoincidents.py TestSketcherApp.py
cdec6dd1a2	2024-05-27	wmayer	fix	0	0	open	78		Sketch: Fix TestSketchValidateCoincidents	SketcherTests/TestSketchValidateCoincidents.py
e96ac0b1db	2024-05-27	wmayer	feature	0	0	open	61	adapted 619abdfac4: its test passes on the binding; getDegeneratedGeometries refactor not taken	Sketch: Add test case for degenerated geometry	App/SketchAnalysis.cpp App/SketchAnalysis.h SketcherTests/TestSketchValidateCoincidents.py
948d747c6c	2024-05-27	wmayer	feature	0	0	open	17	taken 66ca11b76d (test), enabled by 619abdfac4	Sketch: Add test case for deleting constraints with external geometry	SketcherTests/TestSketchValidateCoincidents.py
e67502025d	2024-05-27	wmayer	feature	0	0	partial(sync)	48	taken 66ca11b76d (test), enabled by 619abdfac4; the rest is braces	Sketch: Add test case for validating constraints	App/SketchObject.cpp SketcherTests/TestSketchValidateCoincidents.py
5982ac470e	2024-05-28	wmayer	refactor	0	0	open	32		Sketch: Refactor SketchAnalysis	App/SketchAnalysis.cpp App/SketchAnalysis.h
bcc1a9ada5	2024-05-28	wmayer	refactor	0	0	open	214		Sketch: Refactor SketchAnalysis	App/SketchAnalysis.cpp
5461d0d27f	2024-05-28	wmayer	refactor	0	0	partial(sync)	108		Sketch: Refactor SketchAnalysis	App/SketchAnalysis.cpp App/SketchAnalysis.h App/SketchObject.cpp
d5c92fee98	2024-05-28	wmayer	refactor	1	0	partial(sync)	66		Sketch: Refactor SketchAnalysis	App/SketchAnalysis.cpp App/SketchAnalysis.h App/SketchObject.cpp
1c03bc4eaa	2024-05-28	wmayer	refactor	0	0	partial(sync)	71		Sketch: Refactor SketchAnalysis	App/SketchAnalysis.cpp App/SketchAnalysis.h App/SketchObject.cpp
e0e2e01484	2024-05-28	wmayer	refactor	0	0	open	157		Sketch: Refactor SketchAnalysis	App/SketchAnalysis.cpp App/SketchAnalysis.h
112c26cf1c	2024-05-28	wmayer	refactor	0	0	open	100		Sketch: Refactor SketchAnalysis	App/SketchAnalysis.cpp App/SketchAnalysis.h
7e5b0d570a	2024-05-28	wmayer	refactor	0	0	open	202		Sketch: Refactor SketchAnalysis	App/SketchAnalysis.cpp
ddfc21afc1	2024-05-28	wmayer	refactor	0	0	open	262		Sketch: Refactor SketchAnalysis	App/SketchAnalysis.cpp
4185605d5e	2024-05-29	wmayer	noise	1	0	open	7		clang/gcc: Add build option FREECAD_WARN_ERROR to force to make warnings into errors	App/CMakeLists.txt Gui/CMakeLists.txt
5c7d287f6b	2024-05-30	Max Wilfinger	?	0	0	have(sync)	31		Changes override draw style when entering sketch edit mode.	Gui/ViewProviderSketch.cpp
4e8f3f0381	2024-05-30	Max Wilfinger	feature	0	0	partial(sync)	63		Added preference for disabling shaded override draw style when entering sketch edit mode. Storing previous override draw style and applying it when leaving the sketch.	Gui/SketcherSettings.cpp Gui/SketcherSettings.ui Gui/ViewProviderSketch.cpp
11fa271eb5	2024-06-03	Chris Hennes	feature	0	0	open	6		Test: Support system GTest, and give warning if no submodule (#13662)	tests/App/SketchObject.cpp tests/App/planegcs/Constraints.cpp tests/App/planegcs/GCS.cpp
a4b97e29d6	2024-05-27	howie-j	fix	1	0	have(sync)	51		Fixes #12384	Gui/DrawSketchHandlerCircle.h
8def94e6f8	2024-05-30	Kacper Donat	?	0	0	have(sync)	76		Gui: Update sketcher colors after file load	Gui/ViewProviderSketch.cpp Gui/ViewProviderSketch.h
a7e1760bfb	2024-06-02	Emmanuel Obrien	?	0	0	open	33		Speedup sketcher item selection	Gui/TaskSketcherElements.cpp
62279d083d	2024-06-10	mosfet80	refactor	0	0	have(sync)	68		[mod] clean (#14378)	App/SketchObject.cpp
833e9cc8ab	2024-06-04	PaddleStroke	fix	0	0	open	6		Sketcher: Fix default value of dimConstrDeactivatedColor	Gui/SketcherSettingsAppearance.ui
d467236564	2024-06-04	bgbsww	?	1	0	open	7	taken 88c9baa853	Guard all uses of basic_random_generator for thread safety	App/Constraint.cpp
e6b18dc381	2024-05-24	PaddleStroke	noise	0	0	have(sync)	12		Sketcher: polygone DSH, typo fix	Gui/DrawSketchHandlerPolygon.h
22a98d81f0	2024-06-13	PaddleStroke	fix	0	0	have(sync)	13		Sketcher: - Give focus to the MDI so that keyboard events are caught after starting edit. Else pressing ESC right after starting edit will not be caught to exit edit mode. - After tool handler is purged, give back focus to MDI to make sure VPSketch receive the keyboard event. Else if user start a tool, dismiss it with ESC, then press ESC again to exit edit mode it won't be detected.	Gui/ViewProviderSketch.cpp
4d15b8f66a	2024-06-13	PaddleStroke	fix	0	0	have(sync)	22		Sketcher: Fix circle diameter OVP	Gui/DrawSketchHandlerCircle.h
177673a056	2024-05-27	PaddleStroke	feature	0	0	partial(sync)	2207		Sketcher: BSpline DSH: implement OVP/widget	Gui/CMakeLists.txt Gui/CommandCreateGeo.cpp Gui/DrawSketchController.h Gui/DrawSketchDefaultHandler.h Gui/DrawSketchHandlerBSpline.h Gui/DrawSketchHandlerBSplineByInterpolation.h
a98d7eb288	2024-06-12	Alexandre Prokoudine	feature	0	1	have(rev)	4		Adjust names of two Sketcher tools to make their functions discoverable	Gui/CommandSketcherTools.cpp
77eedb84f8	2024-06-01	Mihail Dumitrescu	fix	0	0	have(sync)	306		Fix importing arcs and elliptical arcs as external geometry.	App/SketchObject.cpp
2d22e7a21a	2024-06-17	bgbsww	fix	0	0	have(sync)	5		Toponaming: Fix crash with invalid external geometry	App/SketchObject.cpp
a36a60d29d	2024-06-17	Chris Hennes	fix	0	0	open	1	have	Fem/Sketcher: Fix missing PreCompiled.h files	App/PreCompiled.h
f6e67a009d	2024-06-18	wmayer	noise	0	0	partial(sync)	18	partial 88c9baa853: App/SketchObject.cpp Gui/CommandConstraints.cpp Gui/DrawSketchHandlerOffset.h Gui/EditModeGeometryCoinConverter.cpp Gui/EditModeGeometryCoinConverter.h	Fix several compiler warnings	App/SketchObject.cpp App/planegcs/GCS.cpp Gui/CommandConstraints.cpp Gui/DrawSketchHandlerOffset.h Gui/EditModeGeometryCoinConverter.cpp Gui/EditModeGeometryCoinConverter.h
d2491541e1	2024-06-23	Max Wilfinger	feature	1	0	open	6		Rename OVP preference options	Gui/SketcherSettings.cpp
4a486b21ed	2024-05-29	CalligaroV	fix	0	0	partial(sync)	51		Sketcher: fix external edges selection  * fix selection from Sketcher Task Panel  * fix selection from 3D View  * Synchronize selection between Task Panel and 3D View	Gui/TaskSketcherElements.cpp Gui/ViewProviderSketch.cpp
8bf54ad82f	2024-06-24	Syres916	fix	0	0	partial(sync)	21		[Sketcher] Correct default OVP and Geometry Creation colors... (#14763)	Gui/DrawSketchController.h Gui/EditModeCoinManagerParameters.cpp Gui/SketcherSettingsAppearance.ui
7c15affce6	2024-05-31	Ajinkya Dahale	?	0	0	have(sync)	11		[Sketcher] Rearrange directives to appease syntax highlight	App/SketchObject.cpp
de61b9dc9f	2024-06-05	Ajinkya Dahale	fix	0	0	have(sync)	46		[Sketcher] Fix some issues with trimming splines	App/SketchObject.cpp
333ca836c0	2024-06-05	Ajinkya Dahale	?	0	0	have(sync)	20		[Sketcher] Delete point-on-object on trimmed portion	App/SketchObject.cpp
7a4bc95d47	2024-06-27	Zheng, Lei	feature	0	0	have(sync)	147		Toponaming: Transfer in missing Code for BaseFeatures and Sketches	App/SketchObject.cpp App/SketchObject.h
a674729dd3	2024-06-27	bgbsww	refactor	0	0	have(sync)	12		Toponaming: Cleanups	App/SketchObject.cpp
54920e6611	2024-06-27	pre-commit-ci[bot]	refactor	0	0	have(sync)	7		Review cleanups	App/SketchObject.h
d65ee84ff2	2024-06-28	bgbsww	refactor	0	0	have(sync)	3		Cleanup	App/SketchObject.cpp
fe89807f53	2024-07-01	wmayer	?	0	0	open	30		Sketcher: Delete key in non-functional in macOS	Gui/DrawSketchKeyboardManager.cpp Gui/ShortcutListener.cpp
e490531510	2024-07-01	Max Wilfinger	feature	0	0	open	6		Activate Part/Part Design check and refine preferences by default (#14406)	SketcherTests/TestSketcherSolver.py
2abe477651	2024-07-01	FEA-eng	feature	1	0	open	172		Sketcher: New carbon copy icons (#15074)	Gui/Resources/icons/geometry/Sketcher_CarbonCopy.svg Gui/Resources/icons/geometry/Sketcher_CarbonCopy_Constr.svg
fa0fdf22cf	2024-06-27	PaddleStroke	fix	0	0	have(sync)	96		Sketcher: Dimension: Fix constraint switching. Refactor a little bit by adding finishDimensionCreation to reduce code copies.	Gui/CommandConstraints.cpp
d92742f9c6	2024-07-02	PaddleStroke	fix	0	0	have(sync)	94		Sketcher: Dimension: Prevent the use of Undo from crashing.	Gui/CommandConstraints.cpp
09209436d2	2024-07-03	PaddleStroke	fix	1	0	open	25		Sketcher: add SketcherSettings::resetSettingsToDefaults to reset correctly some settings.	Gui/SketcherSettings.cpp Gui/SketcherSettings.h
858e59fabf	2024-06-30	wmayer	fix	0	0	open	4	n/a: the warnings are commented out	Sketcher: Fix format string in ExternalGeometryFacade::initExtensions()	App/ExternalGeometryFacade.cpp
561e521817	2024-07-05	wmayer	fix	1	0	open	2		MSVC: Fix warning C4005: 'NOMINMAX': macro redefinition	Gui/PreCompiled.h
1eaf89b485	2024-06-26	wmayer	fix	1	0	open	28		Sketcher: Handle PyException in createGeneratedAutoConstraints	Gui/DrawSketchDefaultHandler.h
6a309e889e	2024-06-26	PaddleStroke	fix	0	0	open	12		Sketcher: BSpline: Fix crash when cancelled while only one point with autoconstraint.	Gui/DrawSketchHandlerBSpline.h
cef87b5642	2024-06-27	PaddleStroke	fix	0	0	open	8		Sketcher: BSpline DSH: Fix crash: If you create new sketch, start bspline tool and change mode, it would crash. It's because it was doing a abortCommand before the command was opened. So it cancelled the create sketch command.	Gui/DrawSketchHandlerBSpline.h
24c7d3ef25	2024-06-28	Chris Hennes	?	1	0	open	268		Sketcher: Switch SnapManager from Win-1252 to UTF-8	Gui/SnapManager.h
51c6dbd3e3	2024-07-08	ppphp	fix	0	0	partial(sync)	222		fix unique ptr usage in sketch (#15008)	Gui/CommandConstraints.cpp Gui/CommandCreateGeo.cpp Gui/CommandSketcherBSpline.cpp Gui/CommandSketcherTools.cpp Gui/CommandSketcherVirtualSpace.cpp Gui/DrawSketchDefaultHandler.h Gui/DrawSketchHandlerCircle.h Gui/Utils.cpp Gui/Utils.h Gui/ViewProviderSketch.cpp Gui/ViewProviderSketch.h
4eb57fb50d	2024-06-28	Chris Hennes	?	0	0	open	4		Sketcher: Resolve unsafe combination of bool and int in |	Gui/TaskSketcherConstraints.cpp Gui/TaskSketcherElements.cpp
e09d8c58f7	2024-07-08	FEA-eng	?	0	0	n/a(uncompiled)	12		Sketcher: Increase default width of dashed lines (#15075)	Gui/EditModeCoinManager.cpp Gui/SketcherSettingsAppearance.ui
b7c6ffe785	2024-07-01	PaddleStroke	noise	0	1	have(rev)	14		Sketcher: scale/translate: fix OVP warning if disabled	Gui/DrawSketchHandlerScale.h Gui/DrawSketchHandlerTranslate.h
fadb607054	2024-07-01	wmayer	?	0	0	open	1		Tests: Make PD and Sketcher tests independent of user settings	SketcherTests/TestSketcherSolver.py
5e4ab51c02	2024-06-27	PaddleStroke	fix	0	0	partial(sync)	28		Sketcher: Bspline: Fix degree visibility, default value and combobox not updating with methode change.	Gui/DrawSketchDefaultWidgetController.h Gui/DrawSketchHandlerBSpline.h
8668d48b2d	2024-07-08	wmayer	noise	0	0	have(sync)	8		Sketch: Fix compiler warnings	Gui/CommandConstraints.cpp
7d21d9edb8	2024-07-09	Max Wilfinger	noise	0	0	partial(sync)	115		Fix source string typos mentioned on Crowdin (#15261)	App/SketchAnalysis.cpp App/SketchObject.cpp App/SketchObjectPy.xml Gui/Command.cpp Gui/CommandConstraints.cpp Gui/CommandSketcherBSpline.cpp Gui/CommandSketcherTools.cpp Gui/DrawSketchHandlerBSpline.h Gui/DrawSketchHandlerLineSet.h Gui/EditModeGeometryCoinConverter.cpp Gui/EditModeInformationOverlay
af1f7385d4	2024-07-05	bgbsww	noise	0	0	open	15		Toponaming: Comment out console warnings triggered by external geometry	App/ExternalGeometryFacade.cpp
9868533d8d	2024-07-03	PaddleStroke	fix	0	0	have(sync)	1		Sketcher: Fix undo of external creation not working.	App/SketchObject.cpp
d3a9b11599	2024-07-08	PaddleStroke	fix	0	1	have(rev)	16		Sketcher: Fix offset crash that was caused by coincident wires that were unconstrained.	Gui/DrawSketchHandlerOffset.h
a1487106ab	2024-07-03	PaddleStroke	feature	0	0	have(sync)	1		Sketcher: re-apply cursor of tool when clicking.	Gui/ViewProviderSketch.cpp
bcea524177	2024-07-04	Zheng, Lei	?	0	0	have(sync)	96		Toponaming: Missing getSubObject code in PartDesign::Body and SketchObject::getSubObject	App/SketchObject.cpp
64c83f3588	2024-07-08	PaddleStroke	fix	0	0	partial(sync)	359		Sketcher: Fix bug of auto-constraints icon not clearing up on mouseMove.	Gui/DrawSketchHandler.cpp Gui/DrawSketchHandler.h Gui/DrawSketchHandlerArc.h Gui/DrawSketchHandlerArcOfEllipse.h Gui/DrawSketchHandlerArcOfHyperbola.h Gui/DrawSketchHandlerArcOfParabola.h Gui/DrawSketchHandlerArcSlot.h Gui/DrawSketchHandlerBSpline.h Gui/DrawSketchHandlerCircle.h Gui/DrawSketchHandle
4527112392	2024-07-15	PaddleStroke	fix	0	1	have(rev)	15		Sketcher: Dimension: Fix right click/esc so that it dismiss the dimension before exiting the tool.	Gui/CommandConstraints.cpp
0e5690d732	2024-07-11	Pesc0	refactor	0	0	have(sync)	101		Rename variables and clean method	App/SketchObject.cpp App/SketchObject.h
e4c707b989	2024-07-02	PaddleStroke	fix	0	0	have(sync)	21		Sketcher: Rotate: correct the name of the checkbox	Gui/DrawSketchHandlerRotate.h Gui/DrawSketchHandlerTranslate.h
c8046b1c60	2024-07-15	Chris Hennes	fix	0	0	have(sync)	17		Sketcher: Fix crash on recompute with points	App/SketchObject.cpp
1972156308	2024-07-18	Zheng, Lei	?	0	0	open	149		Transfer in code from linkstage3	App/ExternalGeometryExtension.cpp App/ExternalGeometryExtension.h App/ExternalGeometryFacade.cpp App/ExternalGeometryFacade.h App/GeometryFacade.cpp App/GeometryFacade.h App/SketchGeometryExtension.cpp App/SketchGeometryExtension.h
db9c075be8	2024-07-18	bgbsww	feature	0	0	open	14		Toponaming: Clean Code adding RefIndex to ExternalGeometry and supporting new migration types.	App/ExternalGeometryFacade.cpp App/ExternalGeometryFacade.h
159c811bce	2024-07-18	bgbsww	refactor	0	0	open	3		Toponaming: refactor getExportElementName to separate method	App/ExternalGeometryExtension.cpp
4c6b7dadeb	2024-07-20	liukaiwen	refactor	0	0	n/a(uncompiled)	2		refactor: move some nodes to Inventor folder	Gui/EditModeCoinManager.cpp
0bddc51805	2024-07-19	bgbsww	refactor	0	0	partial(sync)	79		Refactor all element name pairs into clearer struct names - renames	App/SketchObject.cpp App/SketchObject.h tests/App/SketchObject.cpp
7d344e2818	2024-07-18	Zheng, Lei	?	0	0	have(sync)	160		Toponaming: Transfer in SketchObject::InternalShape	App/SketchObject.cpp App/SketchObject.h
5c80e553a8	2024-07-21	bgbsww	refactor	0	0	have(sync)	65		Cleanup ElementNamePair member, formatting	App/SketchObject.cpp
a7bdbaa662	2024-07-18	Zheng, Lei	?	0	0	have(sync)	65		Toponaming: Transfer in getHigherElement	App/SketchObject.cpp
b29abf7ffe	2024-07-21	bgbsww	refactor	0	0	have(sync)	74		Cleanup, format	App/SketchObject.cpp App/SketchObject.h
d92029f0ba	2024-07-24	Chris Hennes	?	0	0	have(sync)	19		Apply suggestions from code review	App/SketchObject.cpp
42bf92ad12	2024-07-18	Zheng, Lei	?	0	0	have(sync)	2571		Toponaming: Transfer in ExportGeo and associated	App/SketchObject.cpp App/SketchObject.h
e15646d158	2024-07-18	bgbsww	fix	0	0	partial(sync)	471		Toponaming: Tests, cleanup, and fix axis drawing	App/SketchObject.cpp App/SketchObject.h Gui/ViewProviderSketch.cpp Gui/ViewProviderSketch.h SketcherTests/TestSketcherSolver.py tests/App/SketchObject.cpp
